state	year	parish	ward	precinct	cd	cd2	cd3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_USH_dv	g2002_USH_rv	g2002_USH_tv	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	g2002_USH_rv3	g2002_USH_tv3
"LA"	2002	"Lasalle"	"4"	"1"	5			19	106	132	12	113	125					
"LA"	2002	"Lasalle"	"4"	"2"	5			23	155	180	18	160	178					
"LA"	2002	"Lasalle"	"4"	"3"	5			8	54	63	8	51	60					
"LA"	2002	"Lasalle"	"4"	"4"	5			11	32	45	7	39	46					
"LA"	2002	"Lasalle"	"5"	"1"	5			101	466	580	78	494	572					
"LA"	2002	"Lasalle"	"6"	"1"	5			55	249	309	35	268	304					
"LA"	2002	"Lasalle"	"6"	"2"	5			33	104	142	23	120	144					
"LA"	2002	"Lasalle"	"7"	"1"	5			48	211	267	22	238	262					
"LA"	2002	"Lasalle"	"7"	"2"	5			25	94	120	20	95	115					
"LA"	2002	"Lasalle"	"8"	"2"	5			18	42	62	11	50	61					
"LA"	2002	"Lasalle"	"8"	"3"	5			23	63	89	13	75	88					
"LA"	2002	"Lasalle"	"8"	"5"	5			12	42	58	6	50	57					
"LA"	2002	"Lasalle"	"8"	"6"	5			17	41	61	12	45	58					
"LA"	2002	"Lasalle"	"8"	"7"	5			36	120	163	31	131	162					
"LA"	2002	"Lasalle"	"9"	"1"	5			45	169	220	28	190	218					
"LA"	2002	"Lasalle"	"9"	"2"	5			23	100	126	11	110	121					
"LA"	2002	"Lasalle"	"9"	"3"	5			16	44	61	13	47	60					
"LA"	2002	"Lasalle"	"9"	"4"	5			0	20	20	2	18	20					
"LA"	2002	"Lasalle"	"9"	"5"	5			6	39	46	4	42	46					
"LA"	2002	"Lasalle"	"Early Voting"	"0"	5			120	391	518	70	441	515					
"LA"	2002	"Lincoln"	"1"	"A1"	5			226	583	817	190	641	832					
"LA"	2002	"Lincoln"	"1"	"A2"	5			61	81	143	48	92	141					
"LA"	2002	"Lincoln"	"1"	"A3"	5			8	39	47	9	39	48					
"LA"	2002	"Lincoln"	"1"	"A4"	5			3	21	24	3	27	31					
"LA"	2002	"Lincoln"	"1"	"A5"	5			30	177	210	35	173	209					
"LA"	2002	"Lincoln"	"1"	"B1"	5			35	162	200	24	174	200					
"LA"	2002	"Lincoln"	"1"	"B2"	5			316	945	1268	222	1016	1246					
"LA"	2002	"Lincoln"	"1"	"B3"	5			19	83	102	15	129	144					
"LA"	2002	"Lincoln"	"1"	"C1"	5			195	358	559	153	390	544					
"LA"	2002	"Lincoln"	"1"	"C2"	5			59	310	374	59	308	369					
"LA"	2002	"Lincoln"	"1"	"C3"	5			15	23	40	7	32	39					
"LA"	2002	"Lincoln"	"1"	"C4"	5			39	42	81	27	51	78					
"LA"	2002	"Lincoln"	"1"	"D1"	5			235	58	301	223	75	298					
"LA"	2002	"Lincoln"	"1"	"D2"	5			83	24	109	73	31	104					
"LA"	2002	"Lincoln"	"1"	"D3"	5			5	20	25	1	20	21					
"LA"	2002	"Lincoln"	"1"	"D4"	5			7	7	14	3	11	14					
"LA"	2002	"Lincoln"	"1"	"E1"	5			206	48	267	206	51	257					
"LA"	2002	"Lincoln"	"1"	"E2"	5			19	63	82	24	58	82					
"LA"	2002	"Lincoln"	"1"	"E3"	5			202	49	255	184	58	244					
"LA"	2002	"Lincoln"	"1"	"E4"	5			179	33	221	172	40	213					
"LA"	2002	"Lincoln"	"1"	"F1"	5			255	82	351	230	102	334					
"LA"	2002	"Lincoln"	"1"	"F2"	5			128	170	301	130	168	300					
"LA"	2002	"Lincoln"	"1"	"G1"	5			298	423	731	239	473	715					
"LA"	2002	"Lincoln"	"1"	"G2"	5			8	25	33	4	25	30					
"LA"	2002	"Lincoln"	"2"	"A1"	5			415	24	455	409	30	441					
"LA"	2002	"Lincoln"	"2"	"A2"	5			102	29	134	96	29	125					
"LA"	2002	"Lincoln"	"2"	"A3"	5			9	20	29	9	20	29					
"LA"	2002	"Lincoln"	"2"	"A4"	5			4	4	8	4	4	8					
"LA"	2002	"Lincoln"	"2"	"B1"	5			520	26	564	502	40	547					
"LA"	2002	"Lincoln"	"2"	"B2"	5			6	0	7	7	0	7					
"LA"	2002	"Lincoln"	"3"	"1"	5			125	91	216	130	73	203					
"LA"	2002	"Lincoln"	"3"	"2"	5			61	173	237	51	179	231					
"LA"	2002	"Lincoln"	"3"	"3"	5			70	142	213	66	137	206					
"LA"	2002	"Lincoln"	"3"	"4"	5			102	164	268	91	160	256					
"LA"	2002	"Lincoln"	"3"	"5"	5			40	27	67	38	29	67					
"LA"	2002	"Lincoln"	"3"	"6"	5			25	149	174	15	158	174					
"LA"	2002	"Lincoln"	"4"	"1"	5			76	108	188	62	126	188					
"LA"	2002	"Lincoln"	"4"	"2"	5			83	133	222	56	161	218					
"LA"	2002	"Lincoln"	"4"	"3"	5			82	279	366	65	296	362					
"LA"	2002	"Lincoln"	"4"	"4"	5			64	187	254	56	193	249					
"LA"	2002	"Lincoln"	"4"	"5"	5			38	87	127	40	85	126					
"LA"	2002	"Lincoln"	"5"	"1"	5			104	253	366	90	266	362					
"LA"	2002	"Lincoln"	"5"	"2"	5			67	251	319	49	270	319					
"LA"	2002	"Lincoln"	"5"	"3"	5			84	426	516	74	437	512					
"LA"	2002	"Lincoln"	"5"	"4"	5			36	165	205	38	164	204					
"LA"	2002	"Lincoln"	"Early Voting"	"0"	5			215	374	591	171	408	582					
"LA"	2002	"Livingston"	"0"	"01A"	6			222	797	1031		876	952					
"LA"	2002	"Livingston"	"0"	"03A"	6			92	294	389		313	353					
"LA"	2002	"Livingston"	"0"	"05A"	6			26	64	90		71	80					
"LA"	2002	"Livingston"	"0"	"06A"	6			175	391	571		423	501					
"LA"	2002	"Livingston"	"0"	"07A"	6			48	104	153		121	138					
"LA"	2002	"Livingston"	"0"	"08A"	6			142	275	424		336	388					
"LA"	2002	"Livingston"	"0"	"08B"	6			50	95	147		111	133					
"LA"	2002	"Livingston"	"0"	"1"	6			182	666	854		721	788					
"LA"	2002	"Livingston"	"0"	"10"	6			200	301	511		374	461					
"LA"	2002	"Livingston"	"0"	"11"	6			444	371	841		532	700					
"LA"	2002	"Livingston"	"0"	"12"	6			205	186	403		278	354					
"LA"	2002	"Livingston"	"0"	"13"	6			184	288	484		353	424					
"LA"	2002	"Livingston"	"0"	"14"	6			188	225	420		283	357					
"LA"	2002	"Livingston"	"0"	"15"	6			49	85	137		91	119					
"LA"	2002	"Livingston"	"0"	"16"	6			365	218	598		348	503					
"LA"	2002	"Livingston"	"0"	"17"	6			201	138	349		211	294					
"LA"	2002	"Livingston"	"0"	"18"	6			209	234	449		304	383					
"LA"	2002	"Livingston"	"0"	"19"	6			312	269	594		386	484					
"LA"	2002	"Livingston"	"0"	"2"	6			241	660	906		741	830					
"LA"	2002	"Livingston"	"0"	"20"	6			61	52	115		81	99					
"LA"	2002	"Livingston"	"0"	"21"	6			159	314	480		369	436					
"LA"	2002	"Livingston"	"0"	"22"	6			30	96	127		99	108					
"LA"	2002	"Livingston"	"0"	"23"	6			169	376	553		430	490					
"LA"	2002	"Livingston"	"0"	"23A"	6			217	410	632		515	571					
"LA"	2002	"Livingston"	"0"	"24"	6			208	651	866		716	786					
"LA"	2002	"Livingston"	"0"	"24A"	6			54	119	174		146	161					
"LA"	2002	"Livingston"	"0"	"24B"	6			225	815	1045		887	943					
"LA"	2002	"Livingston"	"0"	"25"	6			147	390	543		450	496					
"LA"	2002	"Livingston"	"0"	"26"	6			178	541	723		614	665					
"LA"	2002	"Livingston"	"0"	"26A"	6			175	462	639		518	583					
"LA"	2002	"Livingston"	"0"	"26B"	6			106	352	465		378	412					
"LA"	2002	"Livingston"	"0"	"27"	6			275	243	529		281	452					
"LA"	2002	"Livingston"	"0"	"28"	6			155	448	610		510	560					
"LA"	2002	"Livingston"	"0"	"29"	6			188	304	495		381	432					
"LA"	2002	"Livingston"	"0"	"3"	6			201	396	606		478	535					
"LA"	2002	"Livingston"	"0"	"30"	6			188	162	356		251	308					
"LA"	2002	"Livingston"	"0"	"31"	6			80	82	168		111	150					
"LA"	2002	"Livingston"	"0"	"32"	6			160	207	372		277	327					
"LA"	2002	"Livingston"	"0"	"33"	6			86	82	170		123	149					
"LA"	2002	"Livingston"	"0"	"34"	6			162	126	289		199	256					
"LA"	2002	"Livingston"	"0"	"35"	6			271	417	696		449	625					
"LA"	2002	"Livingston"	"0"	"36"	6			201	791	1000		850	914					
"LA"	2002	"Livingston"	"0"	"38"	6			260	224	499		302	372					
"LA"	2002	"Livingston"	"0"	"39"	6			134	376	518		405	454					
"LA"	2002	"Livingston"	"0"	"39A"	6			161	370	542		436	482					
"LA"	2002	"Livingston"	"0"	"4"	6			247	741	993		815	912					
"LA"	2002	"Livingston"	"0"	"40"	6			152	513	673		550	613					
"LA"	2002	"Livingston"	"0"	"41"	6			44	235	283		243	263					
"LA"	2002	"Livingston"	"0"	"43"	6			5	16	22		15	17					
"LA"	2002	"Livingston"	"0"	"5"	6			236	655	899		701	810					
"LA"	2002	"Livingston"	"0"	"6"	6			175	357	533		445	492					
"LA"	2002	"Livingston"	"0"	"7"	6			146	393	543		429	485					
"LA"	2002	"Livingston"	"0"	"9"	6			265	248	527		345	443					
"LA"	2002	"Livingston"	"Early Voting"	"0"	6			212	329	545		466	516					
"LA"	2002	"Madison"	"0"	"1"	5			17	34	53	13	38	51					
"LA"	2002	"Madison"	"0"	"10"	5			32	112	145	6	141	147					
"LA"	2002	"Madison"	"0"	"11"	5			20	79	99	8	85	94					
"LA"	2002	"Madison"	"0"	"12"	5			36	65	101	21	79	100					
"LA"	2002	"Madison"	"0"	"13"	5			115	31	154	105	34	139					
"LA"	2002	"Madison"	"0"	"14"	5			58	38	99	46	50	96					
"LA"	2002	"Madison"	"0"	"15"	5			37	103	142	11	125	136					
"LA"	2002	"Madison"	"0"	"16"	5			236	51	302	195	64	264					
"LA"	2002	"Madison"	"0"	"17"	5			97	24	134	88	28	117					
"LA"	2002	"Madison"	"0"	"18"	5			166	29	207	156	33	190					
"LA"	2002	"Madison"	"0"	"19"	5			207	27	241	188	31	220					
"LA"	2002	"Madison"	"0"	"2"	5			13	37	51	7	42	50					
"LA"	2002	"Madison"	"0"	"20"	5			109	24	145	105	22	129					
"LA"	2002	"Madison"	"0"	"21"	5			145	18	170	129	19	151					
"LA"	2002	"Madison"	"0"	"22"	5			4	1	5	3	2	5					
"LA"	2002	"Madison"	"0"	"23"	5			23	67	93	14	76	91					
"LA"	2002	"Madison"	"0"	"24"	5			83	175	267	52	203	257					
"LA"	2002	"Madison"	"0"	"25"	5			18	31	51	3	48	52					
"LA"	2002	"Madison"	"0"	"3"	5			15	39	55	7	48	55					
"LA"	2002	"Madison"	"0"	"4"	5			27	54	83	24	59	83					
"LA"	2002	"Madison"	"0"	"5"	5			18	102	123	7	117	124					
"LA"	2002	"Madison"	"0"	"6"	5			16	64	81	3	77	80					
"LA"	2002	"Madison"	"0"	"7"	5			23	49	74	15	58	73					
"LA"	2002	"Madison"	"0"	"8"	5			41	156	199	16	176	194					
"LA"	2002	"Madison"	"0"	"9"	5			40	174	218	19	187	206					
"LA"	2002	"Madison"	"Early Voting"	"0"	5			47	125	172	33	140	173					
"LA"	2002	"Morehouse"	"0"	"1"	5			32	47	81	18	61	80					
"LA"	2002	"Morehouse"	"0"	"10"	5			101	78	184	83	99	184					
"LA"	2002	"Morehouse"	"0"	"11"	5			123	167	299	81	216	300					
"LA"	2002	"Morehouse"	"0"	"12"	5			122	341	472	81	385	467					
"LA"	2002	"Morehouse"	"0"	"13"	5			46	93	142	25	113	141					
"LA"	2002	"Morehouse"	"0"	"14"	5			32	11	44	25	19	44					
"LA"	2002	"Morehouse"	"0"	"15"	5			45	202	253	28	222	253					
"LA"	2002	"Morehouse"	"0"	"16"	5			96	458	562	40	513	554					
"LA"	2002	"Morehouse"	"0"	"17"	5			115	330	454	76	379	460					
"LA"	2002	"Morehouse"	"0"	"18"	5			78	189	273	52	220	274					
"LA"	2002	"Morehouse"	"0"	"19"	5			48	356	409	25	376	408					
"LA"	2002	"Morehouse"	"0"	"2"	5			38	63	103	39	63	103					
"LA"	2002	"Morehouse"	"0"	"20"	5			162	299	467	115	343	462					
"LA"	2002	"Morehouse"	"0"	"21"	5			116	265	395	70	312	390					
"LA"	2002	"Morehouse"	"0"	"22"	5			102	72	181	69	107	177					
"LA"	2002	"Morehouse"	"0"	"23"	5			134	71	215	116	96	212					
"LA"	2002	"Morehouse"	"0"	"24"	5			115	18	135	101	32	133					
"LA"	2002	"Morehouse"	"0"	"25"	5			253	93	362	220	125	353					
"LA"	2002	"Morehouse"	"0"	"26"	5			315	47	373	289	72	365					
"LA"	2002	"Morehouse"	"0"	"27"	5			131	45	177	108	66	176					
"LA"	2002	"Morehouse"	"0"	"28"	5			146	44	195	139	47	188					
"LA"	2002	"Morehouse"	"0"	"29"	5			196	42	246	173	62	240					
"LA"	2002	"Morehouse"	"0"	"3"	5			79	31	113	52	59	112					
"LA"	2002	"Morehouse"	"0"	"30"	5			105	161	273	87	180	268					
"LA"	2002	"Morehouse"	"0"	"31"	5			59	261	325	24	293	320					
"LA"	2002	"Morehouse"	"0"	"32"	5			61	253	330	43	274	324					
"LA"	2002	"Morehouse"	"0"	"4"	5			13	19	33	9	26	35					
"LA"	2002	"Morehouse"	"0"	"5"	5			63	148	215	37	169	208					
"LA"	2002	"Morehouse"	"0"	"6"	5			155	130	296	115	178	296					
"LA"	2002	"Morehouse"	"0"	"7"	5			77	143	225	38	184	223					
"LA"	2002	"Morehouse"	"0"	"8"	5			95	78	191	70	115	192					
"LA"	2002	"Morehouse"	"0"	"9"	5			18	55	75	2	71	75					
"LA"	2002	"Morehouse"	"Early Voting"	"0"	5			130	350	480	71	405	476					
"LA"	2002	"Natchitoches"	"1"	"01A"	4			47	74	124	25	89	116					
"LA"	2002	"Natchitoches"	"1"	"02A"	4			18	21	40	14	24	38					
"LA"	2002	"Natchitoches"	"1"	"03A"	4			39	38	78	16	58	75					
"LA"	2002	"Natchitoches"	"1"	"04A"	4			6	4	10	4	6	10					
"LA"	2002	"Natchitoches"	"1"	"04B"	4			28	3	31	12	10	23					
"LA"	2002	"Natchitoches"	"1"	"05A"	4			130	16	154	83	50	136					
"LA"	2002	"Natchitoches"	"1"	"09A"	4			69	113	183	22	148	173					
"LA"	2002	"Natchitoches"	"1"	"1"	4			243	72	326	131	154	293					
"LA"	2002	"Natchitoches"	"1"	"10"	4			123	220	354	58	270	342					
"LA"	2002	"Natchitoches"	"1"	"10A"	4			31	31	62	15	42	59					
"LA"	2002	"Natchitoches"	"1"	"10B"	4			73	222	297	37	247	290					
"LA"	2002	"Natchitoches"	"1"	"10C"	4			15	41	57	5	52	57					
"LA"	2002	"Natchitoches"	"1"	"11"	4			274	379	663	130	495	631					
"LA"	2002	"Natchitoches"	"1"	"12"	4			127	269	398	60	314	381					
"LA"	2002	"Natchitoches"	"1"	"13"	4			269	23	305	156	77	237					
"LA"	2002	"Natchitoches"	"1"	"14"	4			121	17	145	53	63	116					
"LA"	2002	"Natchitoches"	"1"	"2"	4			165	238	405	81	298	389					
"LA"	2002	"Natchitoches"	"1"	"3"	4			185	115	309	107	166	284					
"LA"	2002	"Natchitoches"	"1"	"4"	4			164	49	222	87	91	182					
"LA"	2002	"Natchitoches"	"1"	"5"	4			126	21	157	68	59	130					
"LA"	2002	"Natchitoches"	"1"	"6"	4			170	137	311	68	215	289					
"LA"	2002	"Natchitoches"	"1"	"7"	4			199	318	529	95	404	511					
"LA"	2002	"Natchitoches"	"1"	"8"	4			255	31	293	146	84	238					
"LA"	2002	"Natchitoches"	"1"	"9"	4			103	256	363	46	304	355					
"LA"	2002	"Natchitoches"	"2"	"06A"	4			5	8	13	4	9	13					
"LA"	2002	"Natchitoches"	"2"	"07A"	4			34	18	53	12	34	46					
"LA"	2002	"Natchitoches"	"2"	"1"	4			28	59	88	23	59	83					
"LA"	2002	"Natchitoches"	"2"	"2"	4			39	61	103	17	76	95					
"LA"	2002	"Natchitoches"	"2"	"3"	4			58	132	196	11	164	184					
"LA"	2002	"Natchitoches"	"2"	"4"	4			69	91	164	22	115	141					
"LA"	2002	"Natchitoches"	"2"	"5"	4			61	87	148	26	109	138					
"LA"	2002	"Natchitoches"	"2"	"6"	4			72	86	159	33	113	146					
"LA"	2002	"Natchitoches"	"2"	"7"	4			132	26	165	68	54	124					
"LA"	2002	"Natchitoches"	"2"	"8"	4			251	50	306	156	115	275					
"LA"	2002	"Natchitoches"	"2"	"9"	4			135	216	359	52	288	346					
"LA"	2002	"Natchitoches"	"3"	"1"	4			75	150	230	33	183	220					
"LA"	2002	"Natchitoches"	"3"	"10"	4			23	18	42	14	27	41					
"LA"	2002	"Natchitoches"	"3"	"2"	4			51	84	138	23	94	118					
"LA"	2002	"Natchitoches"	"3"	"3"	4			19	25	45	18	22	43					
"LA"	2002	"Natchitoches"	"3"	"4"	4			51	35	87	17	54	73					
"LA"	2002	"Natchitoches"	"3"	"5"	4			56	113	174	17	146	166					
"LA"	2002	"Natchitoches"	"3"	"6"	4			75	96	174	37	130	170					
"LA"	2002	"Natchitoches"	"3"	"7"	4			44	18	66	23	27	51					
"LA"	2002	"Natchitoches"	"3"	"8"	4			122	88	216	36	130	175					
"LA"	2002	"Natchitoches"	"3"	"9"	4			6	28	34	2	29	31					
"LA"	2002	"Natchitoches"	"4"	"1"	4			58	30	90	42	40	82					
"LA"	2002	"Natchitoches"	"4"	"2"	4			141	15	162	72	48	126					
"LA"	2002	"Natchitoches"	"4"	"3"	4			94	46	143	45	75	124					
"LA"	2002	"Natchitoches"	"4"	"4"	4			130	88	225	72	115	201					
"LA"	2002	"Natchitoches"	"4"	"5"	4			25	40	66	15	45	62					
"LA"	2002	"Natchitoches"	"4"	"6"	4			49	56	107	32	69	102					
"LA"	2002	"Natchitoches"	"4"	"7"	4			10	28	38	3	32	37					
"LA"	2002	"Natchitoches"	"4"	"8"	4			34	40	74	19	51	73					
"LA"	2002	"Natchitoches"	"4"	"9"	4			87	121	214	52	141	198					
"LA"	2002	"Natchitoches"	"Early Voting"	"0"	4			153	209	364	46	290	353					
"LA"	2002	"Orleans"	"1"	"1"	2			140	30	172	141	24	167					
"LA"	2002	"Orleans"	"1"	"2"	2			126	29	155	126	19	146					
"LA"	2002	"Orleans"	"1"	"5"	2			171	114	287	210	58	272					
"LA"	2002	"Orleans"	"1"	"6"	2			161	6	170	164	0	167					
"LA"	2002	"Orleans"	"1"	"7"	2			72	3	76	74	0	77					
"LA"	2002	"Orleans"	"10"	"11"	2			188	30	220	196	15	213					
"LA"	2002	"Orleans"	"10"	"12"	2			221	12	234	229	2	233					
"LA"	2002	"Orleans"	"10"	"13"	2			253	12	268	254	3	261					
"LA"	2002	"Orleans"	"10"	"14"	2			145	7	153	142	1	145					
"LA"	2002	"Orleans"	"10"	"3"	2			50	5	56	50	1	53					
"LA"	2002	"Orleans"	"10"	"5"	2			39	5	45	38	2	40					
"LA"	2002	"Orleans"	"10"	"6"	2			204	21	227	212	9	223					
"LA"	2002	"Orleans"	"10"	"7"	2			92	32	127	102	16	120					
"LA"	2002	"Orleans"	"10"	"8"	2			99	76	177	129	34	169					
"LA"	2002	"Orleans"	"10"	"9"	2			156	117	276	193	55	253					
"LA"	2002	"Orleans"	"11"	"10"	2			244	83	328	254	50	312					
"LA"	2002	"Orleans"	"11"	"11"	2			226	5	234	232	1	237					
"LA"	2002	"Orleans"	"11"	"12"	2			189	11	202	195	0	196					
"LA"	2002	"Orleans"	"11"	"13"	2			171	10	181	174	2	176					
"LA"	2002	"Orleans"	"11"	"14"	2			225	13	239	234	2	237					
"LA"	2002	"Orleans"	"11"	"15"	2			110	8	118	115	0	119					
"LA"	2002	"Orleans"	"11"	"16"	2			155	9	165	157	2	161					
"LA"	2002	"Orleans"	"11"	"17"	2			98	7	106	96	0	99					
"LA"	2002	"Orleans"	"11"	"18"	2			139	5	147	141	0	142					
"LA"	2002	"Orleans"	"11"	"19"	2			94	4	100	98	0	98					
"LA"	2002	"Orleans"	"11"	"2"	2			219	36	255	237	11	252					
"LA"	2002	"Orleans"	"11"	"3"	2			145	15	163	141	12	158					
"LA"	2002	"Orleans"	"11"	"4"	2			125	29	161	139	14	157					
"LA"	2002	"Orleans"	"11"	"5"	2			270	66	338	275	32	314					
"LA"	2002	"Orleans"	"11"	"8"	2			112	141	253	174	65	243					
"LA"	2002	"Orleans"	"11"	"9"	2			240	280	524	333	150	498					
"LA"	2002	"Orleans"	"12"	"1"	2			185	36	221	197	14	214					
"LA"	2002	"Orleans"	"12"	"10"	2			134	106	240	172	49	224					
"LA"	2002	"Orleans"	"12"	"11"	2			258	44	304	265	23	292					
"LA"	2002	"Orleans"	"12"	"12"	2			225	34	261	241	10	253					
"LA"	2002	"Orleans"	"12"	"13"	2			202	15	219	211	3	217					
"LA"	2002	"Orleans"	"12"	"14"	2			362	27	393	368	10	381					
"LA"	2002	"Orleans"	"12"	"16"	2			274	16	293	278	5	289					
"LA"	2002	"Orleans"	"12"	"17"	2			166	8	177	170	2	174					
"LA"	2002	"Orleans"	"12"	"18"	2			324	22	350	337	5	344					
"LA"	2002	"Orleans"	"12"	"19"	2			138	8	147	134	1	137					
"LA"	2002	"Orleans"	"12"	"2"	2			186	32	223	190	19	211					
"LA"	2002	"Orleans"	"12"	"20"	2			306	13	321	310	3	315					
"LA"	2002	"Orleans"	"12"	"3"	2			223	21	245	224	12	243					
"LA"	2002	"Orleans"	"12"	"4"	2			158	50	208	172	25	199					
"LA"	2002	"Orleans"	"12"	"5"	2			161	86	247	179	48	231					
"LA"	2002	"Orleans"	"12"	"6"	2			159	78	237	192	31	223					
"LA"	2002	"Orleans"	"12"	"7"	2			108	58	170	116	34	156					
"LA"	2002	"Orleans"	"12"	"8"	2			97	59	157	113	29	147					
"LA"	2002	"Orleans"	"12"	"9"	2			178	53	233	196	25	229					
"LA"	2002	"Orleans"	"13"	"1"	2			149	23	174	152	13	170					
"LA"	2002	"Orleans"	"13"	"10"	2			124	128	252	167	71	241					
"LA"	2002	"Orleans"	"13"	"11"	2			251	21	275	256	8	269					
"LA"	2002	"Orleans"	"13"	"12"	2			178	22	200	169	10	184					
"LA"	2002	"Orleans"	"13"	"13"	2			179	26	208	190	9	202					
"LA"	2002	"Orleans"	"13"	"14"	2			139	13	153	139	5	147					
"LA"	2002	"Orleans"	"13"	"14A"	2			183	21	205	181	14	197					
"LA"	2002	"Orleans"	"13"	"15"	2			205	55	262	219	27	250					
"LA"	2002	"Orleans"	"13"	"16"	2			211	78	292	240	33	279					
"LA"	2002	"Orleans"	"13"	"2"	2			187	48	235	196	29	227					
"LA"	2002	"Orleans"	"13"	"3"	2			174	51	225	182	26	213					
"LA"	2002	"Orleans"	"13"	"4"	2			282	91	373	304	47	353					
"LA"	2002	"Orleans"	"13"	"5"	2			223	48	273	224	15	247					
"LA"	2002	"Orleans"	"13"	"6"	2			152	73	225	169	37	212					
"LA"	2002	"Orleans"	"13"	"7"	2			126	55	182	145	29	179					
"LA"	2002	"Orleans"	"13"	"8"	2			147	137	284	196	66	266					
"LA"	2002	"Orleans"	"13"	"9"	2			182	113	296	203	68	280					
"LA"	2002	"Orleans"	"14"	"1"	1			143	99	244		204	227					
"LA"	2002	"Orleans"	"14"	"10"	1			195	214	409		353	375					
"LA"	2002	"Orleans"	"14"	"11"	1			121	138	259		236	248					
"LA"	2002	"Orleans"	"14"	"12"	2			125	126	252	178	62	246					
"LA"	2002	"Orleans"	"14"	"13A"	2			144	113	261	182	50	242					
"LA"	2002	"Orleans"	"14"	"14"	2			94	192	287	177	76	260					
"LA"	2002	"Orleans"	"14"	"15"	2			122	142	265	177	67	255					
"LA"	2002	"Orleans"	"14"	"16"	2			179	236	416	286	97	395					
"LA"	2002	"Orleans"	"14"	"17"	2			104	126	232	146	54	204					
"LA"	2002	"Orleans"	"14"	"18A"	2			158	206	367	248	86	347					
"LA"	2002	"Orleans"	"14"	"19"	2			136	117	253	173	61	239					
"LA"	2002	"Orleans"	"14"	"2"	1			131	110	241		211	227					
"LA"	2002	"Orleans"	"14"	"20"	2			168	170	339	230	78	319					
"LA"	2002	"Orleans"	"14"	"21"	2			190	143	335	252	54	311					
"LA"	2002	"Orleans"	"14"	"22"	2			109	75	184	127	42	173					
"LA"	2002	"Orleans"	"14"	"23"	2			263	23	287	270	10	281					
"LA"	2002	"Orleans"	"14"	"24A"	2			166	67	236	193	27	227					
"LA"	2002	"Orleans"	"14"	"25"	2			171	63	236	205	23	232					
"LA"	2002	"Orleans"	"14"	"26"	2			238	7	246	237	1	239					
"LA"	2002	"Orleans"	"14"	"3"	1			124	114	238		215	227					
"LA"	2002	"Orleans"	"14"	"4"	1			114	89	203		167	184					
"LA"	2002	"Orleans"	"14"	"5"	1			150	105	256		205	228					
"LA"	2002	"Orleans"	"14"	"6"	1			197	192	389		338	365					
"LA"	2002	"Orleans"	"14"	"7"	1			144	206	350		321	333					
"LA"	2002	"Orleans"	"14"	"8"	1			142	176	318		268	292					
"LA"	2002	"Orleans"	"14"	"9"	1			135	241	378		358	373					
"LA"	2002	"Orleans"	"15"	"1"	2			116	69	185	135	36	174					
"LA"	2002	"Orleans"	"15"	"10"	2			343	20	366	351	8	359					
"LA"	2002	"Orleans"	"15"	"11"	2			197	11	211	190	2	197					
"LA"	2002	"Orleans"	"15"	"12"	2			139	34	175	150	10	165					
"LA"	2002	"Orleans"	"15"	"12A"	2			295	36	332	301	9	319					
"LA"	2002	"Orleans"	"15"	"13"	2			221	41	267	246	13	266					
"LA"	2002	"Orleans"	"15"	"13A"	2			223	48	273	249	18	268					
"LA"	2002	"Orleans"	"15"	"13B"	2			397	30	429	391	16	411					
"LA"	2002	"Orleans"	"15"	"14"	2			193	148	343	247	63	327					
"LA"	2002	"Orleans"	"15"	"14A"	2			149	100	250	189	46	240					
"LA"	2002	"Orleans"	"15"	"14B"	2			204	128	333	257	53	320					
"LA"	2002	"Orleans"	"15"	"14C"	2			143	124	267	192	54	256					
"LA"	2002	"Orleans"	"15"	"14D"	2			102	48	151	120	18	140					
"LA"	2002	"Orleans"	"15"	"14E"	2			380	62	448	395	26	431					
"LA"	2002	"Orleans"	"15"	"14F"	2			164	90	255	190	43	244					
"LA"	2002	"Orleans"	"15"	"14G"	2			337	76	418	351	34	398					
"LA"	2002	"Orleans"	"15"	"15"	2			326	66	396	342	33	381					
"LA"	2002	"Orleans"	"15"	"15A"	2			209	147	358	253	74	333					
"LA"	2002	"Orleans"	"15"	"15B"	2			121	174	295	184	72	276					
"LA"	2002	"Orleans"	"15"	"16"	2			319	188	508	386	84	488					
"LA"	2002	"Orleans"	"15"	"17"	2			174	269	444	268	131	415					
"LA"	2002	"Orleans"	"15"	"17A"	2			148	230	379	229	104	360					
"LA"	2002	"Orleans"	"15"	"17B"	2			176	225	402	243	106	370					
"LA"	2002	"Orleans"	"15"	"18"	2			156	125	283	195	64	271					
"LA"	2002	"Orleans"	"15"	"18A"	2			177	211	390	242	104	364					
"LA"	2002	"Orleans"	"15"	"18B"	2			346	107	459	387	51	449					
"LA"	2002	"Orleans"	"15"	"18C"	2			161	279	440	254	134	407					
"LA"	2002	"Orleans"	"15"	"18D"	2			523	161	687	567	80	668					
"LA"	2002	"Orleans"	"15"	"18E"	2			267	332	599	393	148	564					
"LA"	2002	"Orleans"	"15"	"18F"	2			253	274	531	337	151	501					
"LA"	2002	"Orleans"	"15"	"19"	2			354	12	370	362	3	366					
"LA"	2002	"Orleans"	"15"	"19A"	2			199	294	494	298	150	466					
"LA"	2002	"Orleans"	"15"	"19B"	2			241	9	256	242	0	247					
